field_1,Beheertype,Ned_naam_NDFF,Wet_naam_NDFF_oud,Wet_naam_NDFF_nieuw,ndff_taxon_uri_oud,ndff_taxon_uri_nieuw,Gewijzigd,Unnamed: 0,ned_naam,wet_naam,identity,group_identity,ned_soortgroep,wet_soortgroep
"1049",N09.01,Zilte zegge,Carex distans,Carex distans,http://ndff-ecogrid.nl/taxonomy/taxa/carexdistans,http://ndff-ecogrid.nl/taxonomy/taxa/carexdistans,NEE,"13452.0",Zilte zegge,Carex distans,http://ndff-ecogrid.nl/taxonomy/taxa/carexdistans,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1050",N09.01,Zomer- / Herfstbitterling,Blackstonia perfoliata,Blackstonia perfoliata,http://ndff-ecogrid.nl/taxonomy/taxa/blackstoniaperfoliata,http://ndff-ecogrid.nl/taxonomy/taxa/blackstoniaperfoliata,NEE,"9953.0",Zomer- / Herfstbitterling,Blackstonia perfoliata,http://ndff-ecogrid.nl/taxonomy/taxa/blackstoniaperfoliata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1051",N10.01,aardbeivlinder,Pyrgus malvae,Pyrgus malvae,http://ndff-ecogrid.nl/taxonomy/taxa/pyrgusmalvae,http://ndff-ecogrid.nl/taxonomy/taxa/pyrgusmalvae,NEE,"68835.0",Aardbeivlinder,Pyrgus malvae,http://ndff-ecogrid.nl/taxonomy/taxa/pyrgusmalvae,http://ndff-ecogrid.nl/categories/specieslist/butterflies,dagvlinders,butterflies
"1052",N10.01,Addertong,Ophioglossum vulgatum,Ophioglossum vulgatum,http://ndff-ecogrid.nl/taxonomy/taxa/ophioglossumvulgatum,http://ndff-ecogrid.nl/taxonomy/taxa/ophioglossumvulgatum,NEE,"56529.0",Addertong,Ophioglossum vulgatum,http://ndff-ecogrid.nl/taxonomy/taxa/ophioglossumvulgatum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1053",N10.01,Armbloemige waterbies,Eleocharis quinqueflora,Eleocharis quinqueflora,http://ndff-ecogrid.nl/taxonomy/taxa/eleocharisquinqueflora,http://ndff-ecogrid.nl/taxonomy/taxa/eleocharisquinqueflora,NEE,"28035.0",Armbloemige waterbies,Eleocharis quinqueflora,http://ndff-ecogrid.nl/taxonomy/taxa/eleocharisquinqueflora,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1054",N10.01,Bevertjes,Briza media,Briza media,http://ndff-ecogrid.nl/taxonomy/taxa/brizamedia,http://ndff-ecogrid.nl/taxonomy/taxa/brizamedia,NEE,"11266.0",Bevertjes,Briza media,http://ndff-ecogrid.nl/taxonomy/taxa/brizamedia,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1055",N10.01,Blauwe knoop,Succisa pratensis,Succisa pratensis,http://ndff-ecogrid.nl/taxonomy/taxa/succisapratensis,http://ndff-ecogrid.nl/taxonomy/taxa/succisapratensis,NEE,"77828.0",Blauwe knoop,Succisa pratensis,http://ndff-ecogrid.nl/taxonomy/taxa/succisapratensis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1056",N10.01,Bleke zegge,Carex pallescens,Carex pallescens,http://ndff-ecogrid.nl/taxonomy/taxa/carexpallescens,http://ndff-ecogrid.nl/taxonomy/taxa/carexpallescens,NEE,"13486.0",Bleke zegge,Carex pallescens,http://ndff-ecogrid.nl/taxonomy/taxa/carexpallescens,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1057",N10.01,Blonde zegge,Carex hostiana,Carex hostiana,http://ndff-ecogrid.nl/taxonomy/taxa/carexhostiana,http://ndff-ecogrid.nl/taxonomy/taxa/carexhostiana,NEE,"13467.0",Blonde zegge,Carex hostiana,http://ndff-ecogrid.nl/taxonomy/taxa/carexhostiana,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1058",N10.01,Bonte paardenstaart,Equisetum variegatum,Equisetum variegatum,http://ndff-ecogrid.nl/taxonomy/taxa/equisetumvariegatum,http://ndff-ecogrid.nl/taxonomy/taxa/equisetumvariegatum,NEE,"29674.0",Bonte paardenstaart,Equisetum variegatum,http://ndff-ecogrid.nl/taxonomy/taxa/equisetumvariegatum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1059",N10.01,Brede orchis,Dactylorhiza majalis subsp. majalis,Dactylorhiza majalis,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizamajalissubspmajalis,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizamajalis-h24,JA,"23601.0",Brede orchis,Dactylorhiza majalis,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizamajalis-h24,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1060",N10.01,Breed wollegras,Eriophorum latifolium,Eriophorum latifolium,http://ndff-ecogrid.nl/taxonomy/taxa/eriophorumlatifolium,http://ndff-ecogrid.nl/taxonomy/taxa/eriophorumlatifolium,NEE,"29986.0",Breed wollegras,Eriophorum latifolium,http://ndff-ecogrid.nl/taxonomy/taxa/eriophorumlatifolium,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1061",N10.01,bruine vuurvlinder,Lycaena tityrus,Lycaena tityrus,http://ndff-ecogrid.nl/taxonomy/taxa/lycaenatityrus,http://ndff-ecogrid.nl/taxonomy/taxa/lycaenatityrus,NEE,"46702.0",Bruine vuurvlinder,Lycaena tityrus,http://ndff-ecogrid.nl/taxonomy/taxa/lycaenatityrus,http://ndff-ecogrid.nl/categories/specieslist/butterflies,dagvlinders,butterflies
"1062",N10.01,Dichte / Grote muggenorchis,Gymnadenia conopsea,Gymnadenia conopsea/densiflora,http://ndff-ecogrid.nl/taxonomy/taxa/gymnadeniaconopsea,http://ndff-ecogrid.nl/taxonomy/taxa/gymnadeniaconopsea-densiflora,JA,"35841.0",Dichte / Grote muggenorchis,Gymnadenia conopsea/densiflora,http://ndff-ecogrid.nl/taxonomy/taxa/gymnadeniaconopsea-densiflora,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1063",N10.01,Draadgentiaan,Cicendia filiformis,Cicendia filiformis,http://ndff-ecogrid.nl/taxonomy/taxa/cicendiafiliformis,http://ndff-ecogrid.nl/taxonomy/taxa/cicendiafiliformis,NEE,"17136.0",Draadgentiaan,Cicendia filiformis,http://ndff-ecogrid.nl/taxonomy/taxa/cicendiafiliformis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1064",N10.01,Draadrus,Juncus filiformis,Juncus filiformis,http://ndff-ecogrid.nl/taxonomy/taxa/juncusfiliformis,http://ndff-ecogrid.nl/taxonomy/taxa/juncusfiliformis,NEE,"41755.0",Draadrus,Juncus filiformis,http://ndff-ecogrid.nl/taxonomy/taxa/juncusfiliformis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1065",N10.01,Draadzegge,Carex lasiocarpa,Carex lasiocarpa,http://ndff-ecogrid.nl/taxonomy/taxa/carexlasiocarpa,http://ndff-ecogrid.nl/taxonomy/taxa/carexlasiocarpa,NEE,"13470.0",Draadzegge,Carex lasiocarpa,http://ndff-ecogrid.nl/taxonomy/taxa/carexlasiocarpa,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1066",N10.01,Dwergbloem,Centunculus minimus,Centunculus minimus,http://ndff-ecogrid.nl/taxonomy/taxa/centunculusminimus,http://ndff-ecogrid.nl/taxonomy/taxa/centunculusminimus,NEE,"14311.0",Dwergbloem,Centunculus minimus,http://ndff-ecogrid.nl/taxonomy/taxa/centunculusminimus,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1067",N10.01,Dwergrus,Juncus pygmaeus,Juncus pygmaeus,http://ndff-ecogrid.nl/taxonomy/taxa/juncuspygmaeus,http://ndff-ecogrid.nl/taxonomy/taxa/juncuspygmaeus,NEE,"41773.0",Dwergrus,Juncus pygmaeus,http://ndff-ecogrid.nl/taxonomy/taxa/juncuspygmaeus,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1068",N10.01,Gele Kwikstaart,Motacilla flava,Motacilla flava,http://ndff-ecogrid.nl/taxonomy/taxa/motacillaflava,http://ndff-ecogrid.nl/taxonomy/taxa/motacillaflava,NEE,"51682.0",Gele kwikstaart,Motacilla flava,http://ndff-ecogrid.nl/taxonomy/taxa/motacillaflava,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1069",N10.01,Gele zegge,Carex flava,Carex flava,http://ndff-ecogrid.nl/taxonomy/taxa/carexflava,http://ndff-ecogrid.nl/taxonomy/taxa/carexflava,NEE,"13463.0",Gele zegge,Carex flava,http://ndff-ecogrid.nl/taxonomy/taxa/carexflava,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1070",N10.01,gentiaanblauwtje,Phengaris alcon,Phengaris alcon,http://ndff-ecogrid.nl/taxonomy/taxa/phengarisalcon,http://ndff-ecogrid.nl/taxonomy/taxa/phengarisalcon,NEE,"61255.0",Gentiaanblauwtje,Phengaris alcon,http://ndff-ecogrid.nl/taxonomy/taxa/phengarisalcon,http://ndff-ecogrid.nl/categories/specieslist/butterflies,dagvlinders,butterflies
"1071",N10.01,Gevlekte orchis / Bosorchis,Dactylorhiza maculata,Dactylorhiza maculata/fuchsii,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizamaculata1,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizamaculata-fuchsii,JA,"23596.0",Gevlekte orchis / Bosorchis,Dactylorhiza maculata/fuchsii,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizamaculata-fuchsii,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1072",N10.01,Gewone vleugeltjesbloem,Polygala vulgaris,Polygala vulgaris,http://ndff-ecogrid.nl/taxonomy/taxa/polygalavulgaris,http://ndff-ecogrid.nl/taxonomy/taxa/polygalavulgaris,NEE,"65044.0",Gewone vleugeltjesbloem,Polygala vulgaris,http://ndff-ecogrid.nl/taxonomy/taxa/polygalavulgaris,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1073",N10.01,Groenknolorchis,Liparis loeselii,Liparis loeselii,http://ndff-ecogrid.nl/taxonomy/taxa/liparisloeselii,http://ndff-ecogrid.nl/taxonomy/taxa/liparisloeselii,NEE,"45621.0",Groenknolorchis,Liparis loeselii,http://ndff-ecogrid.nl/taxonomy/taxa/liparisloeselii,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1074",N10.01,Grondster,Illecebrum verticillatum,Illecebrum verticillatum,http://ndff-ecogrid.nl/taxonomy/taxa/illecebrumverticillatum,http://ndff-ecogrid.nl/taxonomy/taxa/illecebrumverticillatum,NEE,"40697.0",Grondster,Illecebrum verticillatum,http://ndff-ecogrid.nl/taxonomy/taxa/illecebrumverticillatum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1075",N10.01,Grutto,Limosa limosa,Limosa limosa,http://ndff-ecogrid.nl/taxonomy/taxa/limosalimosa,http://ndff-ecogrid.nl/taxonomy/taxa/limosalimosa,NEE,"45403.0",Grutto,Limosa limosa,http://ndff-ecogrid.nl/taxonomy/taxa/limosalimosa,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1076",N10.01,Heidekartelblad,Pedicularis sylvatica,Pedicularis sylvatica,http://ndff-ecogrid.nl/taxonomy/taxa/pedicularissylvatica,http://ndff-ecogrid.nl/taxonomy/taxa/pedicularissylvatica,NEE,"59535.0",Heidekartelblad,Pedicularis sylvatica,http://ndff-ecogrid.nl/taxonomy/taxa/pedicularissylvatica,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1077",N10.01,Honingorchis,Herminium monorchis,Herminium monorchis,http://ndff-ecogrid.nl/taxonomy/taxa/herminiummonorchis,http://ndff-ecogrid.nl/taxonomy/taxa/herminiummonorchis,NEE,"37843.0",Honingorchis,Herminium monorchis,http://ndff-ecogrid.nl/taxonomy/taxa/herminiummonorchis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1078",N10.01,Karwijselie,Selinum carvifolia,Selinum carvifolia,http://ndff-ecogrid.nl/taxonomy/taxa/selinumcarvifolia,http://ndff-ecogrid.nl/taxonomy/taxa/selinumcarvifolia,NEE,"73447.0",Karwijselie,Selinum carvifolia,http://ndff-ecogrid.nl/taxonomy/taxa/selinumcarvifolia,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1079",N10.01,Kemphaan,Calidris pugnax,Calidris pugnax,http://ndff-ecogrid.nl/taxonomy/taxa/calidrispugnax,http://ndff-ecogrid.nl/taxonomy/taxa/calidrispugnax,NEE,"12178.0",Kemphaan,Calidris pugnax,http://ndff-ecogrid.nl/taxonomy/taxa/calidrispugnax,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1080",N10.01,Kleine valeriaan,Valeriana dioica,Valeriana dioica,http://ndff-ecogrid.nl/taxonomy/taxa/valerianadioica,http://ndff-ecogrid.nl/taxonomy/taxa/valerianadioica,NEE,"84599.0",Kleine valeriaan,Valeriana dioica,http://ndff-ecogrid.nl/taxonomy/taxa/valerianadioica,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1081",N10.01,Klimopwaterranonkel,Ranunculus hederaceus,Ranunculus hederaceus,http://ndff-ecogrid.nl/taxonomy/taxa/ranunculushederaceus,http://ndff-ecogrid.nl/taxonomy/taxa/ranunculushederaceus,NEE,"69397.0",Klimopwaterranonkel,Ranunculus hederaceus,http://ndff-ecogrid.nl/taxonomy/taxa/ranunculushederaceus,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1082",N10.01,Klokjesgentiaan,Gentiana pneumonanthe,Gentiana pneumonanthe,http://ndff-ecogrid.nl/taxonomy/taxa/gentianapneumonanthe,http://ndff-ecogrid.nl/taxonomy/taxa/gentianapneumonanthe,NEE,"34175.0",Klokjesgentiaan,Gentiana pneumonanthe,http://ndff-ecogrid.nl/taxonomy/taxa/gentianapneumonanthe,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1083",N10.01,Knolsteenbreek,Saxifraga granulata,Saxifraga granulata,http://ndff-ecogrid.nl/taxonomy/taxa/saxifragagranulata,http://ndff-ecogrid.nl/taxonomy/taxa/saxifragagranulata,NEE,"72146.0",Knolsteenbreek,Saxifraga granulata,http://ndff-ecogrid.nl/taxonomy/taxa/saxifragagranulata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1084",N10.01,Knotszegge,Carex buxbaumii,Carex buxbaumii,http://ndff-ecogrid.nl/taxonomy/taxa/carexbuxbaumii,http://ndff-ecogrid.nl/taxonomy/taxa/carexbuxbaumii,NEE,"13439.0",Knotszegge,Carex buxbaumii,http://ndff-ecogrid.nl/taxonomy/taxa/carexbuxbaumii,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1085",N10.01,Koprus,Juncus capitatus,Juncus capitatus,http://ndff-ecogrid.nl/taxonomy/taxa/juncuscapitatus,http://ndff-ecogrid.nl/taxonomy/taxa/juncuscapitatus,NEE,"41744.0",Koprus,Juncus capitatus,http://ndff-ecogrid.nl/taxonomy/taxa/juncuscapitatus,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1086",N10.01,Kranskarwij,Carum verticillatum,Trocdaris verticillatum,http://ndff-ecogrid.nl/taxonomy/taxa/carumverticillatum,http://ndff-ecogrid.nl/taxonomy/taxa/trocdarisverticillatum,JA,"83234.0",Kranskarwij,Trocdaris verticillatum,http://ndff-ecogrid.nl/taxonomy/taxa/trocdarisverticillatum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1087",N10.01,Kruipende moerasweegbree,Baldellia ranunculoides subsp. repens,Baldellia ranunculoides subsp. repens,http://ndff-ecogrid.nl/taxonomy/taxa/baldelliaranunculoidessubsprepens,http://ndff-ecogrid.nl/taxonomy/taxa/baldelliaranunculoidessubsprepens,NEE,"8900.0",Kruipende moerasweegbree,Baldellia ranunculoides subsp. repens,http://ndff-ecogrid.nl/taxonomy/taxa/baldelliaranunculoidessubsprepens,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1088",N10.01,Kwartelkoning,Crex crex,Crex crex,http://ndff-ecogrid.nl/taxonomy/taxa/crexcrex,http://ndff-ecogrid.nl/taxonomy/taxa/crexcrex,NEE,"21681.0",Kwartelkoning,Crex crex,http://ndff-ecogrid.nl/taxonomy/taxa/crexcrex,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1089",N10.01,Liggende vleugeltjesbloem,Polygala serpyllifolia,Polygala serpyllifolia,http://ndff-ecogrid.nl/taxonomy/taxa/polygalaserpyllifolia,http://ndff-ecogrid.nl/taxonomy/taxa/polygalaserpyllifolia,NEE,"65041.0",Liggende vleugeltjesbloem,Polygala serpyllifolia,http://ndff-ecogrid.nl/taxonomy/taxa/polygalaserpyllifolia,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1090",N10.01,Moeraskartelblad,Pedicularis palustris,Pedicularis palustris,http://ndff-ecogrid.nl/taxonomy/taxa/pedicularispalustris,http://ndff-ecogrid.nl/taxonomy/taxa/pedicularispalustris,NEE,"59533.0",Moeraskartelblad,Pedicularis palustris,http://ndff-ecogrid.nl/taxonomy/taxa/pedicularispalustris,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1091",N10.01,Moerassprinkhaan,Stethophyma grossum,Stethophyma grossum,http://ndff-ecogrid.nl/taxonomy/taxa/stethophymagrossum,http://ndff-ecogrid.nl/taxonomy/taxa/stethophymagrossum,NEE,"77037.0",Moerassprinkhaan,Stethophyma grossum,http://ndff-ecogrid.nl/taxonomy/taxa/stethophymagrossum,http://ndff-ecogrid.nl/categories/specieslist/orthoptera,sprinkhanen en krekels,orthoptera
"1092",N10.01,Moerasstreepzaad,Crepis paludosa,Crepis paludosa,http://ndff-ecogrid.nl/taxonomy/taxa/crepispaludosa,http://ndff-ecogrid.nl/taxonomy/taxa/crepispaludosa,NEE,"21649.0",Moerasstreepzaad,Crepis paludosa,http://ndff-ecogrid.nl/taxonomy/taxa/crepispaludosa,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1093",N10.01,Moeraswespenorchis,Epipactis palustris,Epipactis palustris,http://ndff-ecogrid.nl/taxonomy/taxa/epipactispalustris,http://ndff-ecogrid.nl/taxonomy/taxa/epipactispalustris,NEE,"29469.0",Moeraswespenorchis,Epipactis palustris,http://ndff-ecogrid.nl/taxonomy/taxa/epipactispalustris,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1094",N10.01,Moesdistel,Cirsium oleraceum,Cirsium oleraceum,http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumoleraceum,http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumoleraceum,NEE,"17367.0",Moesdistel,Cirsium oleraceum,http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumoleraceum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1095",N10.01,Noordse zegge,Carex aquatilis,Carex aquatilis,http://ndff-ecogrid.nl/taxonomy/taxa/carexaquatilis,http://ndff-ecogrid.nl/taxonomy/taxa/carexaquatilis,NEE,"13432.0",Noordse zegge,Carex aquatilis,http://ndff-ecogrid.nl/taxonomy/taxa/carexaquatilis,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1096",N10.01,Paardenhaarzegge,Carex appropinquata,Carex appropinquata,http://ndff-ecogrid.nl/taxonomy/taxa/carexappropinquata,http://ndff-ecogrid.nl/taxonomy/taxa/carexappropinquata,NEE,"13431.0",Paardenhaarzegge,Carex appropinquata,http://ndff-ecogrid.nl/taxonomy/taxa/carexappropinquata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1097",N10.01,Parnassia,Parnassia palustris,Parnassia palustris,http://ndff-ecogrid.nl/taxonomy/taxa/parnassiapalustris,http://ndff-ecogrid.nl/taxonomy/taxa/parnassiapalustris,NEE,"59122.0",Parnassia,Parnassia palustris,http://ndff-ecogrid.nl/taxonomy/taxa/parnassiapalustris,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1098",N10.01,Plat blaasjeskruid,Utricularia intermedia,Utricularia intermedia,http://ndff-ecogrid.nl/taxonomy/taxa/utriculariaintermedia,http://ndff-ecogrid.nl/taxonomy/taxa/utriculariaintermedia,NEE,"84547.0",Plat blaasjeskruid,Utricularia intermedia,http://ndff-ecogrid.nl/taxonomy/taxa/utriculariaintermedia,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1099",N10.01,Rietorchis,Dactylorhiza majalis subsp. praetermissa,Dactylorhiza praetermissa,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizamajalissubsppraetermissa,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizapraetermissa,JA,"23604.0",Rietorchis,Dactylorhiza praetermissa,http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizapraetermissa,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1100",N10.01,Ronde zegge,Carex diandra,Carex diandra,http://ndff-ecogrid.nl/taxonomy/taxa/carexdiandra,http://ndff-ecogrid.nl/taxonomy/taxa/carexdiandra,NEE,"13449.0",Ronde zegge,Carex diandra,http://ndff-ecogrid.nl/taxonomy/taxa/carexdiandra,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1101",N10.01,Schildereprijs,Veronica scutellata,Veronica scutellata,http://ndff-ecogrid.nl/taxonomy/taxa/veronicascutellata,http://ndff-ecogrid.nl/taxonomy/taxa/veronicascutellata,NEE,"84905.0",Schildereprijs,Veronica scutellata,http://ndff-ecogrid.nl/taxonomy/taxa/veronicascutellata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1102",N10.01,Schubzegge,Carex lepidocarpa,Carex lepidocarpa,http://ndff-ecogrid.nl/taxonomy/taxa/carexlepidocarpa,http://ndff-ecogrid.nl/taxonomy/taxa/carexlepidocarpa,NEE,"13472.0",Schubzegge,Carex lepidocarpa,http://ndff-ecogrid.nl/taxonomy/taxa/carexlepidocarpa,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1103",N10.01,Spaanse ruiter,Cirsium dissectum,Cirsium dissectum,http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumdissectum,http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumdissectum,NEE,"17363.0",Spaanse ruiter,Cirsium dissectum,http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumdissectum,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1104",N10.01,Sterzegge,Carex echinata,Carex echinata,http://ndff-ecogrid.nl/taxonomy/taxa/carexechinata,http://ndff-ecogrid.nl/taxonomy/taxa/carexechinata,NEE,"13457.0",Sterzegge,Carex echinata,http://ndff-ecogrid.nl/taxonomy/taxa/carexechinata,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1105",N10.01,Teer guichelheil,Anagallis tenella,Anagallis tenella,http://ndff-ecogrid.nl/taxonomy/taxa/anagallistenella,http://ndff-ecogrid.nl/taxonomy/taxa/anagallistenella,NEE,"4031.0",Teer guichelheil,Anagallis tenella,http://ndff-ecogrid.nl/taxonomy/taxa/anagallistenella,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1106",N10.01,Tureluur,Tringa totanus,Tringa totanus,http://ndff-ecogrid.nl/taxonomy/taxa/tringatotanus,http://ndff-ecogrid.nl/taxonomy/taxa/tringatotanus,NEE,"82967.0",Tureluur,Tringa totanus,http://ndff-ecogrid.nl/taxonomy/taxa/tringatotanus,http://ndff-ecogrid.nl/categories/specieslist/aves,vogels,aves
"1107",N10.01,Tweehuizige zegge,Carex dioica,Carex dioica,http://ndff-ecogrid.nl/taxonomy/taxa/carexdioica,http://ndff-ecogrid.nl/taxonomy/taxa/carexdioica,NEE,"13451.0",Tweehuizige zegge,Carex dioica,http://ndff-ecogrid.nl/taxonomy/taxa/carexdioica,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
"1108",N10.01,Veenmosorchis,Hammarbya paludosa,Hammarbya paludosa,http://ndff-ecogrid.nl/taxonomy/taxa/hammarbyapaludosa,http://ndff-ecogrid.nl/taxonomy/taxa/hammarbyapaludosa,NEE,"36700.0",Veenmosorchis,Hammarbya paludosa,http://ndff-ecogrid.nl/taxonomy/taxa/hammarbyapaludosa,http://ndff-ecogrid.nl/categories/specieslist/tracheophyta,vaatplanten,tracheophyta
